agmerra_0001_217_DZA_NF	generated from NASA GISS AgMERRA NetCDF4
0.1250 35.8750
month day year tmax tmin solar rain rh wind
10 31 1993 22.000 15.500 105.324 0.000 67.600 1.500
11 1 1993 26.400 16.500 141.204 0.000 48.600 1.600
11 2 1993 24.100 16.400 137.731 0.000 49.800 3.500
11 3 1993 24.300 16.900 103.009 6.100 48.400 1.400
11 4 1993 18.400 13.600 108.796 1.700 66.300 5.600
11 5 1993 19.800 15.100 113.426 0.000 58.800 7.500
11 6 1993 19.000 14.000 153.935 0.000 51.000 5.500
11 7 1993 19.600 13.700 128.472 5.100 49.700 2.400
11 8 1993 19.500 13.300 130.787 0.000 55.800 1.700
11 9 1993 24.000 13.400 166.667 0.000 30.300 3.300
11 10 1993 25.800 13.000 133.102 0.000 21.900 3.100
11 11 1993 24.500 15.200 111.111 0.000 40.100 2.500
11 12 1993 23.100 16.000 100.694 0.000 56.000 3.800
11 13 1993 24.100 15.200 116.898 0.000 54.100 4.400
11 14 1993 25.000 14.900 91.435 0.000 41.900 2.600
11 15 1993 22.100 14.700 70.602 0.000 56.700 4.800
11 16 1993 20.600 12.900 126.157 0.000 40.600 6.100
11 17 1993 18.800 11.500 83.333 0.000 46.100 3.700
11 18 1993 19.900 12.100 107.639 0.000 41.800 2.600
11 19 1993 20.000 12.500 122.685 0.000 41.200 1.400
11 20 1993 17.400 12.100 60.185 2.800 52.800 2.600
11 21 1993 17.100 12.400 119.213 2.200 60.300 1.900
11 22 1993 22.100 10.000 141.204 0.000 28.300 2.800
11 23 1993 19.800 13.100 82.176 0.000 35.400 5.000
11 24 1993 19.000 11.900 108.796 0.000 41.100 0.800
11 25 1993 16.300 13.200 70.602 8.300 73.000 1.200
11 26 1993 15.700 13.100 62.500 18.500 76.900 2.300
11 27 1993 17.700 12.900 129.630 0.000 63.300 1.300
11 28 1993 18.900 12.000 81.019 0.000 49.200 3.400
11 29 1993 18.600 13.400 99.537 0.000 63.500 4.500
11 30 1993 19.600 13.400 114.583 2.000 53.400 6.500
12 1 1993 15.000 10.700 84.491 2.500 74.200 5.800
12 2 1993 16.200 9.800 134.259 0.000 43.800 2.600
12 3 1993 17.100 8.200 141.204 0.000 39.800 1.100
12 4 1993 19.300 9.000 140.046 0.000 38.100 1.400
12 5 1993 20.100 10.200 140.046 0.000 30.400 1.200
12 6 1993 18.600 10.100 120.370 0.000 50.100 3.500
12 7 1993 18.100 9.700 104.167 0.000 55.200 2.100
12 8 1993 18.300 8.900 137.731 0.000 36.300 1.000
12 9 1993 19.600 10.600 137.731 0.000 37.800 1.100
12 10 1993 19.100 10.700 135.417 0.000 32.800 0.900
12 11 1993 18.600 10.100 123.843 0.000 42.700 1.300
12 12 1993 19.400 9.700 133.102 0.000 26.700 2.000
12 13 1993 17.800 10.500 57.870 0.000 36.800 3.600
12 14 1993 17.400 9.600 106.481 1.200 60.200 5.400
12 15 1993 14.100 7.600 103.009 0.000 51.200 5.400
12 16 1993 15.600 8.700 107.639 0.000 52.000 5.400
12 17 1993 16.800 8.200 120.370 0.000 48.800 1.600
12 18 1993 15.900 9.200 107.639 0.000 49.700 0.800
12 19 1993 16.400 8.400 123.843 0.000 47.500 0.800
12 20 1993 18.700 9.600 128.472 0.000 34.000 1.200
12 21 1993 19.300 9.800 129.630 0.000 37.100 2.900
12 22 1993 16.600 10.000 52.083 5.600 63.700 2.800
12 23 1993 18.500 10.200 111.111 0.000 48.300 1.300
12 24 1993 16.100 9.500 108.796 0.000 60.000 4.300
12 25 1993 15.400 9.500 90.278 0.000 59.300 6.500
12 26 1993 16.400 10.700 79.861 0.000 62.900 7.400
12 27 1993 15.200 10.100 52.083 2.200 62.100 6.000
12 28 1993 15.500 9.700 115.741 0.000 50.200 3.800
12 29 1993 17.200 10.700 118.056 0.000 52.800 2.700
12 30 1993 17.800 10.700 114.583 0.000 61.000 1.500
12 31 1993 21.500 9.900 133.102 0.000 36.000 2.300
1 1 1994 19.400 11.300 122.685 0.000 59.000 4.500
1 2 1994 18.500 10.600 129.630 0.000 58.800 3.700
1 3 1994 19.900 10.800 122.685 0.000 43.300 5.100
1 4 1994 16.900 10.700 56.713 0.000 63.100 5.400
1 5 1994 15.900 8.800 129.630 0.000 46.100 3.600
1 6 1994 16.400 8.200 43.981 3.200 39.800 6.500
1 7 1994 13.200 7.500 75.231 2.400 51.900 5.200
1 8 1994 14.900 8.500 120.370 0.000 42.300 4.600
1 9 1994 16.800 9.800 130.787 0.000 57.400 5.400
1 10 1994 15.900 10.500 62.500 1.400 61.200 7.000
1 11 1994 15.000 9.400 116.898 0.000 50.400 6.400
1 12 1994 18.100 10.400 126.157 0.000 60.400 4.200
1 13 1994 21.500 10.300 140.046 0.000 37.500 1.600
1 14 1994 20.200 10.400 121.528 0.000 43.900 2.900
1 15 1994 17.000 10.300 97.222 0.000 58.400 6.100
1 16 1994 14.700 9.100 91.435 0.000 47.100 4.100
1 17 1994 14.200 7.700 103.009 0.000 47.200 2.100
1 18 1994 12.400 7.700 30.093 3.000 75.400 5.800
1 19 1994 13.300 8.800 39.352 13.700 75.700 5.500
1 20 1994 11.600 7.200 89.120 3.500 70.200 4.900
1 21 1994 14.400 4.900 135.417 0.000 44.100 2.600
1 22 1994 15.800 5.100 141.204 0.000 37.400 3.800
1 23 1994 13.300 5.100 123.843 0.000 61.200 2.300
1 24 1994 14.100 7.200 135.417 0.000 58.900 1.800
1 25 1994 16.900 7.200 152.778 0.000 38.700 1.700
1 26 1994 16.600 8.700 128.472 0.000 53.900 1.000
1 27 1994 17.300 5.900 158.565 0.000 38.700 1.200
1 28 1994 18.900 8.500 164.352 0.000 33.000 0.400
1 29 1994 18.700 7.900 164.352 0.000 36.400 2.600
1 30 1994 20.200 5.300 166.667 0.000 26.900 3.400
1 31 1994 21.200 7.800 162.037 0.000 26.300 1.200
2 1 1994 20.000 9.000 141.204 0.000 36.000 0.500
2 2 1994 18.200 8.900 123.843 0.000 53.000 1.300
2 3 1994 20.000 8.500 119.213 3.500 33.600 4.900
2 4 1994 12.800 6.500 108.796 7.900 79.200 7.200
2 5 1994 12.400 6.200 83.333 0.000 52.900 5.300
2 6 1994 14.800 7.400 146.991 0.000 36.600 4.500
2 7 1994 17.300 7.800 112.269 1.400 55.500 5.100
2 8 1994 14.500 7.500 136.574 2.800 45.500 4.700
2 9 1994 16.300 8.300 184.028 0.000 40.100 2.000
2 10 1994 18.200 7.000 190.972 0.000 23.400 1.900
2 11 1994 18.900 8.400 189.815 0.000 50.900 2.500
2 12 1994 19.300 9.000 186.343 0.000 46.900 4.100
2 13 1994 18.200 8.900 194.444 0.000 51.900 4.900
2 14 1994 18.900 9.100 151.620 0.000 43.600 5.800
2 15 1994 19.300 9.000 179.398 0.000 41.100 0.900
2 16 1994 15.100 8.800 76.389 6.800 73.800 2.300
2 17 1994 14.900 8.700 45.139 9.000 75.400 3.000
2 18 1994 17.100 8.200 137.731 0.000 58.500 5.600
2 19 1994 18.900 9.600 182.870 0.000 48.400 4.000
2 20 1994 18.800 9.700 177.083 0.000 57.600 5.200
2 21 1994 21.700 9.300 207.176 0.000 38.300 3.100
2 22 1994 24.700 11.000 171.296 0.000 24.800 1.900
2 23 1994 22.600 10.500 206.019 0.000 34.000 3.900
2 24 1994 20.300 9.700 210.648 0.000 44.800 3.600
2 25 1994 24.200 9.900 215.278 0.000 27.800 1.000
2 26 1994 30.500 11.100 222.222 0.000 9.500 4.100
2 27 1994 16.400 10.400 114.583 5.600 66.900 3.600
2 28 1994 19.700 9.600 127.315 0.000 39.700 4.500
3 1 1994 17.600 10.500 130.787 1.200 48.000 2.000
3 2 1994 18.000 10.900 184.028 0.000 51.500 4.900
3 3 1994 18.600 10.600 200.231 0.000 42.400 3.600
3 4 1994 19.200 9.000 184.028 0.000 43.900 3.900
3 5 1994 22.700 11.200 157.407 0.000 32.300 2.800
3 6 1994 19.200 11.900 120.370 0.000 47.500 3.900
3 7 1994 21.000 10.600 217.593 0.000 28.900 3.400
3 8 1994 24.300 9.600 229.167 0.000 16.900 3.200
3 9 1994 24.000 11.400 225.694 0.000 22.700 1.800
3 10 1994 22.000 11.700 170.139 0.000 30.600 2.400
3 11 1994 19.000 12.100 165.509 0.000 49.600 1.400
3 12 1994 20.200 11.600 223.380 0.000 44.200 2.000
3 13 1994 17.500 11.000 184.028 0.900 55.500 2.800
3 14 1994 20.700 10.400 239.583 0.000 36.000 2.900
3 15 1994 22.700 11.100 244.213 0.000 26.600 3.200
3 16 1994 19.200 11.400 210.648 0.000 40.200 3.300
3 17 1994 20.400 10.900 246.528 0.000 35.000 0.800
3 18 1994 22.600 11.100 266.204 0.000 22.900 1.200
3 19 1994 26.200 13.500 266.204 0.000 16.200 1.100
3 20 1994 24.000 13.200 267.361 0.000 30.200 3.600
3 21 1994 19.900 11.900 236.111 0.000 42.500 2.900
3 22 1994 20.000 10.800 189.815 0.000 44.100 1.300
3 23 1994 24.800 10.600 230.324 0.000 32.100 4.600
3 24 1994 27.800 12.900 212.963 0.000 19.700 3.400
3 25 1994 28.700 12.900 245.370 0.000 13.500 1.300
3 26 1994 23.300 11.900 260.417 0.000 34.600 3.500
3 27 1994 20.300 13.100 219.907 0.000 44.800 1.700
3 28 1994 24.200 12.600 266.204 0.000 27.200 0.500
3 29 1994 28.600 13.900 261.574 0.000 19.600 2.400
3 30 1994 30.200 14.800 259.259 0.000 16.400 0.600
3 31 1994 24.200 13.700 225.694 0.000 43.900 3.100
4 1 1994 21.100 14.400 229.167 0.000 47.900 6.600
4 2 1994 20.600 13.000 252.315 0.000 29.900 2.100
4 3 1994 16.900 12.000 248.843 0.000 29.600 3.100
4 4 1994 21.300 11.700 268.519 0.000 28.800 1.700
4 5 1994 22.400 12.400 280.093 0.000 35.600 0.900
4 6 1994 21.900 11.000 278.935 0.000 25.900 0.800
4 7 1994 23.100 12.600 287.037 0.000 26.900 4.800
4 8 1994 21.200 12.300 287.037 0.000 37.400 1.400
4 9 1994 23.900 11.900 288.194 0.000 19.700 2.300
4 10 1994 21.700 12.900 275.463 0.000 39.200 5.500
4 11 1994 16.700 10.800 118.056 0.000 54.200 3.100
4 12 1994 20.700 9.900 305.556 0.000 20.600 1.300
4 13 1994 27.600 10.300 304.398 0.000 5.900 2.100
4 14 1994 21.900 12.800 248.843 0.000 36.400 3.700
4 15 1994 17.200 12.500 84.491 8.200 62.000 3.300
4 16 1994 15.200 10.600 206.019 7.300 61.800 5.100
4 17 1994 18.200 10.500 309.028 0.000 29.900 1.800
4 18 1994 20.300 10.400 291.667 0.000 20.900 0.600
4 19 1994 14.900 10.900 103.009 10.800 57.100 2.600
4 20 1994 18.100 9.900 275.463 0.000 41.700 3.800
4 21 1994 18.800 11.700 273.148 1.600 42.800 4.400
4 22 1994 25.100 11.900 300.926 0.000 23.400 1.900
4 23 1994 26.300 13.300 311.343 0.000 20.200 1.800
4 24 1994 21.100 13.200 250.000 0.000 41.900 5.400
4 25 1994 21.700 12.700 271.991 0.000 29.100 3.000
4 26 1994 23.400 12.400 319.444 0.000 26.400 0.900
4 27 1994 26.300 12.300 314.815 0.000 15.900 3.300
4 28 1994 25.500 13.400 320.602 0.000 20.900 3.400
4 29 1994 24.800 12.700 325.231 0.000 25.900 3.600
4 30 1994 26.300 13.000 322.917 0.000 19.600 3.400
5 1 1994 27.400 13.600 340.278 0.000 16.000 2.300
5 2 1994 28.900 15.800 329.861 0.000 14.800 0.400
5 3 1994 31.600 16.900 326.389 0.000 8.500 0.600
5 4 1994 30.700 17.000 311.343 0.000 15.700 2.500
5 5 1994 28.400 16.300 300.926 0.000 27.200 4.000
5 6 1994 30.500 15.700 292.824 0.000 22.000 4.600
5 7 1994 27.500 16.100 282.407 0.000 26.500 2.000
5 8 1994 23.800 15.400 212.963 0.000 35.400 4.500
5 9 1994 22.300 15.200 332.176 0.000 38.400 5.100
5 10 1994 27.700 14.900 322.917 0.000 25.100 1.300
5 11 1994 21.600 14.600 298.611 0.000 43.100 4.600
5 12 1994 22.300 13.900 332.176 0.000 34.900 2.300
5 13 1994 23.300 14.800 313.657 0.000 28.900 2.400
5 14 1994 24.000 13.800 348.380 0.000 31.900 1.600
5 15 1994 25.100 15.500 355.324 0.000 27.100 1.300
5 16 1994 24.900 15.000 337.963 0.000 32.600 2.700
5 17 1994 19.500 14.900 217.593 1.200 46.400 6.000
5 18 1994 19.500 14.000 300.926 1.100 44.700 6.500
5 19 1994 25.000 13.700 350.694 0.000 28.300 4.500
5 20 1994 24.700 14.700 337.963 0.000 38.200 4.300
5 21 1994 27.300 16.200 348.380 0.000 31.000 2.300
5 22 1994 32.400 16.900 314.815 0.000 17.400 2.600
5 23 1994 24.500 17.500 309.028 0.000 36.600 3.100
5 24 1994 25.500 16.500 270.833 0.000 37.100 3.600
5 25 1994 31.700 17.800 327.546 0.000 27.300 0.900
5 26 1994 29.400 18.700 319.444 0.000 31.700 2.700
5 27 1994 33.900 19.600 296.296 1.800 20.900 1.000
5 28 1994 31.400 19.600 299.769 0.000 21.000 0.800
5 29 1994 33.100 19.300 115.741 0.000 25.100 0.800
5 30 1994 44.400 19.300 275.463 1.600 8.800 1.000
5 31 1994 36.900 18.400 295.139 0.000 23.100 1.200
6 1 1994 41.300 18.700 289.352 0.000 10.400 2.700
6 2 1994 24.400 18.000 309.028 0.000 30.900 4.400
6 3 1994 28.700 18.600 283.565 1.000 20.200 1.400
6 4 1994 29.200 19.100 275.463 0.000 21.000 1.300
6 5 1994 31.500 19.800 313.657 0.000 18.900 3.200
6 6 1994 31.100 18.900 312.500 0.000 21.400 3.200
6 7 1994 34.700 18.200 314.815 0.000 13.600 2.100
6 8 1994 27.000 17.600 334.491 0.000 31.200 2.000
6 9 1994 27.300 18.700 331.019 0.000 32.900 3.800
6 10 1994 29.600 17.700 322.917 0.000 19.900 5.100
6 11 1994 25.900 17.700 327.546 0.000 22.800 4.100
6 12 1994 25.700 16.600 335.648 0.000 29.500 4.000
6 13 1994 26.300 15.500 350.694 0.000 20.100 3.400
6 14 1994 25.900 17.300 356.481 0.000 32.800 1.700
6 15 1994 30.700 18.600 366.898 0.000 12.200 2.400
6 16 1994 34.400 20.200 321.759 0.000 11.600 4.600
6 17 1994 27.300 20.100 353.009 0.000 29.800 3.600
6 18 1994 28.400 18.500 342.593 0.000 27.600 3.400
6 19 1994 29.100 19.000 356.481 0.000 29.300 3.300
6 20 1994 30.400 20.400 359.954 0.000 20.200 1.200
6 21 1994 27.700 19.000 318.287 0.000 34.700 1.600
6 22 1994 29.700 18.700 347.222 0.000 25.800 5.500
6 23 1994 34.000 19.300 315.972 0.000 20.900 4.400
6 24 1994 35.100 20.500 295.139 0.000 18.500 1.700
6 25 1994 27.900 19.200 343.750 0.000 32.800 4.900
6 26 1994 28.000 18.300 336.806 0.000 27.800 2.600
6 27 1994 29.400 17.800 356.481 0.000 21.600 4.900
6 28 1994 29.300 19.000 350.694 0.000 26.300 4.300
6 29 1994 34.400 20.200 347.222 0.000 14.200 3.900
6 30 1994 40.900 24.100 342.593 0.000 6.200 4.200
7 1 1994 43.500 23.700 341.435 0.000 5.900 3.300
7 2 1994 41.400 26.100 321.759 0.000 10.000 0.400
7 3 1994 35.500 22.500 324.074 0.000 28.200 1.200
7 4 1994 38.300 25.000 343.750 0.000 18.400 1.200
7 5 1994 36.500 24.000 340.278 0.000 22.900 2.300
7 6 1994 37.500 23.900 314.815 0.000 20.400 3.200
7 7 1994 33.400 22.300 306.713 0.000 32.600 1.500
7 8 1994 32.700 21.000 283.565 0.000 33.500 1.500
7 9 1994 34.600 20.900 325.231 0.000 25.100 1.300
7 10 1994 32.300 21.500 311.343 0.000 28.600 1.400
7 11 1994 38.100 22.600 314.815 0.000 12.500 1.400
7 12 1994 32.300 21.700 314.815 0.000 35.300 2.300
7 13 1994 32.500 20.500 353.009 0.000 34.000 1.400
7 14 1994 38.400 22.700 324.074 0.000 13.500 3.400
7 15 1994 44.200 26.100 331.019 0.000 6.600 4.000
7 16 1994 39.100 24.200 334.491 0.000 15.500 0.800
7 17 1994 33.900 22.000 327.546 0.000 26.700 1.600
7 18 1994 36.000 23.100 340.278 0.000 24.000 1.100
7 19 1994 36.000 24.100 337.963 0.000 26.900 1.400
7 20 1994 36.000 23.700 322.917 0.000 25.900 1.700
7 21 1994 34.000 21.700 317.130 0.000 28.600 1.300
7 22 1994 34.100 22.700 324.074 0.000 25.400 1.600
7 23 1994 35.200 23.400 311.343 0.000 28.400 1.300
7 24 1994 34.400 22.500 322.917 0.000 27.300 1.400
7 25 1994 32.400 21.700 312.500 0.000 29.900 2.100
7 26 1994 30.500 21.000 321.759 0.000 39.700 2.000
7 27 1994 33.400 21.800 315.972 0.000 33.600 3.200
7 28 1994 36.500 23.100 292.824 0.000 18.200 4.400
7 29 1994 37.000 24.100 296.296 0.000 22.600 2.200
7 30 1994 31.300 22.300 212.963 1.000 39.900 1.600
7 31 1994 27.600 20.500 320.602 0.000 41.800 5.300
8 1 1994 30.000 21.300 321.759 0.000 42.900 3.500
8 2 1994 32.600 22.200 317.130 0.000 36.800 2.200
8 3 1994 35.700 23.100 284.722 0.000 34.400 3.500
8 4 1994 37.900 23.900 284.722 0.000 29.400 2.800
8 5 1994 32.100 23.900 295.139 0.500 48.000 1.700
8 6 1994 34.100 23.900 277.778 0.000 41.900 1.400
8 7 1994 35.900 24.800 315.972 0.000 36.500 0.900
8 8 1994 37.800 24.500 318.287 0.000 26.400 2.700
8 9 1994 35.700 24.800 309.028 0.000 21.000 3.900
8 10 1994 30.100 23.300 317.130 0.000 39.400 5.100
8 11 1994 33.500 23.300 274.306 0.000 25.200 1.500
8 12 1994 36.400 24.600 317.130 0.000 23.900 1.700
8 13 1994 35.500 24.800 230.324 0.000 35.500 1.800
8 14 1994 38.200 25.000 288.194 0.000 27.600 2.100
8 15 1994 40.100 27.200 245.370 0.000 23.100 2.100
8 16 1994 36.000 26.200 260.417 0.500 39.800 1.500
8 17 1994 37.900 26.100 268.519 0.000 31.200 1.000
8 18 1994 35.800 24.500 275.463 0.000 35.800 1.300
8 19 1994 38.300 24.700 276.620 0.000 23.000 1.800
8 20 1994 39.000 27.400 290.509 0.000 25.000 2.400
8 21 1994 35.100 25.600 293.981 0.000 25.600 1.700
8 22 1994 38.400 25.200 238.426 0.000 32.800 1.400
8 23 1994 34.500 24.500 273.148 0.000 31.600 3.400
8 24 1994 33.200 24.200 289.352 0.000 32.600 4.900
8 25 1994 31.200 23.300 289.352 0.000 34.200 3.900
8 26 1994 35.600 23.000 290.509 0.000 24.300 2.700
8 27 1994 38.100 24.800 283.565 0.000 22.300 2.600
8 28 1994 37.500 24.600 265.046 0.000 25.600 1.200
8 29 1994 34.600 23.600 268.519 0.000 36.600 1.500
8 30 1994 34.200 23.400 221.065 0.000 27.300 2.700
8 31 1994 32.900 23.200 226.852 0.000 34.200 3.100
9 1 1994 33.200 22.900 289.352 0.000 27.700 2.300
9 2 1994 32.300 22.400 296.296 0.000 34.300 1.400
9 3 1994 34.800 22.400 285.880 0.000 29.400 1.200
9 4 1994 32.400 22.100 259.259 0.800 29.300 2.200
9 5 1994 29.300 21.400 243.056 0.000 40.700 4.800
9 6 1994 35.000 20.400 282.407 0.000 25.600 3.100
9 7 1994 38.900 22.400 277.778 0.000 14.700 1.000
9 8 1994 30.300 21.500 278.935 0.000 42.200 4.900
9 9 1994 30.400 21.000 277.778 0.000 29.900 3.500
9 10 1994 35.500 21.400 269.676 0.000 10.400 0.400
9 11 1994 35.000 21.700 259.259 0.000 20.300 0.900
9 12 1994 34.900 21.600 258.102 0.000 19.400 1.800
9 13 1994 31.400 22.300 230.324 0.000 31.900 5.000
9 14 1994 26.300 19.500 218.750 0.000 43.400 6.600
9 15 1994 28.600 19.100 256.944 0.000 26.600 2.300
9 16 1994 29.700 18.900 252.315 0.000 21.400 0.800
9 17 1994 29.900 19.400 252.315 0.000 30.200 1.900
9 18 1994 26.800 18.600 248.843 0.000 43.000 4.900
9 19 1994 27.600 17.200 232.639 0.000 28.900 4.200
9 20 1994 30.000 18.600 248.843 0.000 23.900 0.700
9 21 1994 28.700 19.000 224.537 0.000 33.700 5.300
9 22 1994 24.200 17.300 82.176 5.300 42.600 2.800
9 23 1994 22.800 16.600 184.028 1.200 43.100 3.700
9 24 1994 27.000 16.300 240.741 0.000 34.000 1.700
9 25 1994 25.800 18.300 127.315 0.000 56.800 1.300
9 26 1994 26.400 18.600 204.861 0.000 43.300 1.100
9 27 1994 26.500 18.600 174.769 0.000 43.000 1.500
9 28 1994 24.000 19.000 107.639 4.500 62.300 2.300
9 29 1994 23.200 18.300 180.556 5.400 64.500 1.800
9 30 1994 25.400 17.500 212.963 0.600 46.500 0.600
10 1 1994 25.000 18.500 99.537 3.300 58.800 2.000
10 2 1994 25.500 18.800 207.176 2.300 52.100 1.000
10 3 1994 28.700 18.400 228.009 0.000 33.900 1.100
10 4 1994 29.200 18.900 217.593 0.000 30.000 1.400
10 5 1994 29.000 19.300 212.963 0.000 35.300 1.200
10 6 1994 23.500 18.800 107.639 6.300 68.200 5.300
10 7 1994 29.700 18.500 174.769 0.000 41.000 3.900
10 8 1994 32.400 19.000 156.250 0.000 28.300 2.500
10 9 1994 32.100 20.000 79.861 0.000 20.500 4.500
10 10 1994 32.600 19.800 81.019 0.000 25.800 2.800
10 11 1994 26.900 18.800 182.870 0.000 55.000 0.800
10 12 1994 28.200 18.500 200.231 0.000 44.400 1.400
10 13 1994 27.000 18.200 193.287 0.000 51.400 1.700
10 14 1994 26.200 17.700 158.565 2.400 57.700 2.300
10 15 1994 25.100 18.800 166.667 3.700 63.700 1.000
10 16 1994 23.700 18.000 144.676 8.100 65.000 1.600
10 17 1994 23.400 17.500 170.139 6.100 59.200 2.900
10 18 1994 23.500 16.800 172.454 2.300 51.100 0.500
10 19 1994 22.200 17.200 137.731 2.700 64.800 3.400
10 20 1994 21.300 16.600 115.741 0.000 49.500 6.400
10 21 1994 22.100 16.500 163.194 0.000 54.000 5.800
10 22 1994 24.400 16.400 177.083 0.000 52.600 5.600
10 23 1994 22.100 17.200 150.463 0.000 66.600 6.800
10 24 1994 23.800 16.100 171.296 0.000 51.100 3.900
10 25 1994 26.800 16.100 175.926 0.000 29.900 0.600
10 26 1994 26.000 17.100 148.148 0.000 36.000 0.900
10 27 1994 27.400 17.500 106.481 5.100 34.400 1.100
10 28 1994 21.700 17.700 65.972 0.000 65.100 0.600
10 29 1994 24.800 17.500 163.194 1.900 57.800 3.100
10 30 1994 24.900 16.700 164.352 0.000 57.300 2.100
10 31 1994 26.500 18.000 115.741 0.000 41.000 0.900
11 1 1994 23.600 16.500 99.537 2.300 61.200 1.600
11 2 1994 21.700 15.400 143.519 0.000 66.000 1.300
11 3 1994 26.700 15.600 113.426 0.000 37.600 1.000
11 4 1994 22.400 14.800 85.648 3.300 57.200 3.800
11 5 1994 18.700 13.200 125.000 6.000 53.000 5.000
11 6 1994 20.200 13.000 160.880 0.000 46.200 2.700
11 7 1994 21.100 13.500 155.093 0.000 44.000 3.600
11 8 1994 22.400 14.000 146.991 0.000 51.900 3.300
11 9 1994 22.500 14.600 113.426 0.000 42.900 4.200
11 10 1994 21.000 14.200 155.093 0.000 52.700 5.500
11 11 1994 23.100 14.000 150.463 0.000 51.000 3.700
11 12 1994 22.800 14.000 104.167 2.300 55.300 5.100
11 13 1994 17.600 13.600 65.972 16.700 80.600 4.100
11 14 1994 21.100 13.700 134.259 1.400 56.900 3.000
11 15 1994 23.700 13.000 156.250 0.000 40.700 1.300
11 16 1994 23.200 13.800 153.935 0.000 40.500 2.100
11 17 1994 21.200 13.400 133.102 0.000 55.500 4.900
11 18 1994 21.600 12.800 127.315 0.000 51.200 1.600
11 19 1994 23.600 14.100 145.833 0.000 39.000 0.400
11 20 1994 25.600 13.700 143.519 0.000 29.400 1.800
11 21 1994 23.500 14.200 123.843 0.000 39.500 0.800
11 22 1994 23.900 13.700 116.898 0.000 30.700 1.100
11 23 1994 24.500 13.400 122.685 0.000 32.200 1.200
11 24 1994 23.600 13.800 136.574 0.000 34.600 2.100
11 25 1994 23.400 12.600 135.417 0.000 31.900 2.500
11 26 1994 20.800 12.600 131.944 0.000 49.500 1.800
11 27 1994 21.300 12.800 111.111 0.000 37.300 0.500
11 28 1994 20.700 12.500 129.630 0.000 39.100 2.200
11 29 1994 23.400 9.700 111.111 0.000 23.400 4.200
11 30 1994 22.200 10.200 112.269 0.000 31.700 3.500
12 1 1994 22.200 9.700 135.417 0.000 32.200 4.300
12 2 1994 22.300 10.100 100.694 0.000 31.100 3.600
12 3 1994 21.300 11.200 128.472 0.000 43.700 0.900
12 4 1994 21.300 12.000 127.315 0.000 49.000 0.300
12 5 1994 21.100 12.000 126.157 0.000 49.000 2.300
12 6 1994 21.000 11.800 129.630 0.000 44.900 1.400
12 7 1994 20.200 11.500 100.694 0.000 41.900 2.900
12 8 1994 19.800 11.500 108.796 0.000 56.100 4.200
12 9 1994 19.000 10.200 123.843 0.000 53.800 3.700
12 10 1994 19.600 11.000 116.898 0.000 54.300 1.000
12 11 1994 19.100 10.200 123.843 0.000 46.000 2.100
12 12 1994 20.200 9.100 127.315 0.000 38.500 2.700
12 13 1994 20.500 8.500 128.472 0.000 36.100 1.600
12 14 1994 19.500 10.200 121.528 0.000 47.600 2.600
12 15 1994 19.500 9.900 120.370 0.000 55.000 4.000
12 16 1994 19.200 10.200 93.750 0.000 52.800 1.300
12 17 1994 20.000 9.700 121.528 0.000 41.900 0.600
12 18 1994 16.600 9.200 106.481 0.900 60.300 3.900
12 19 1994 17.100 9.800 90.278 5.100 56.200 3.400
12 20 1994 15.100 9.100 127.315 0.000 52.400 3.200
12 21 1994 16.700 9.200 125.000 0.000 41.100 3.400
12 22 1994 16.600 8.500 107.639 1.000 48.200 5.100
12 23 1994 12.400 5.800 77.546 0.500 53.600 2.800
12 24 1994 13.900 4.100 123.843 0.000 35.200 2.600
12 25 1994 14.100 6.100 126.157 0.000 39.300 0.600
